arquivo,classe_binaria,codec,ataque
LA_E_7625382,1,opus,A15
LA_E_7626801,1,pstn,A19
LA_E_7626893,0,opus,bonafide
LA_E_7627147,1,gsm,A15
LA_E_7627160,1,opus,A12
LA_E_7627854,1,opus,A12
LA_E_7627991,1,gsm,A14
LA_E_7628158,1,alaw,A13
LA_E_7628232,1,opus,A07
LA_E_7628659,1,ulaw,A15
LA_E_7628910,1,gsm,A08
LA_E_7628966,1,ulaw,A10
LA_E_7629045,1,ulaw,A07
LA_E_7629229,1,gsm,A18
LA_E_7630947,1,alaw,A14
LA_E_7630950,1,opus,A18
LA_E_7631084,1,none,A15
LA_E_7631457,1,g722,A09
LA_E_7631573,1,opus,A09
LA_E_7632220,1,opus,A15
LA_E_7633172,1,ulaw,A09
LA_E_7633949,1,g722,A19
LA_E_7634175,1,ulaw,A15
LA_E_7634272,1,alaw,A08
LA_E_7634395,1,none,A18
LA_E_7634889,1,pstn,A15
LA_E_7635178,1,g722,A16
LA_E_7635237,0,ulaw,bonafide
LA_E_7635294,1,ulaw,A13
LA_E_7635405,1,pstn,A19
LA_E_7635603,0,ulaw,bonafide
LA_E_7635622,1,gsm,A08
LA_E_7635791,1,ulaw,A16
LA_E_7636263,1,ulaw,A19
LA_E_7636295,1,ulaw,A07
LA_E_7636438,1,gsm,A14
LA_E_7636565,1,gsm,A11
LA_E_7636680,1,g722,A11
LA_E_7636732,1,pstn,A13
LA_E_7636739,1,none,A12
LA_E_7636813,1,opus,A15
LA_E_7636910,1,ulaw,A14
LA_E_7636945,1,opus,A18
LA_E_7637393,1,gsm,A08
LA_E_7637447,1,ulaw,A17
LA_E_7637605,1,gsm,A08
LA_E_7638031,1,gsm,A09
LA_E_7638236,1,gsm,A13
LA_E_7638951,1,gsm,A12
LA_E_7639088,1,gsm,A19
LA_E_7639262,0,opus,bonafide
LA_E_7639283,1,alaw,A11
LA_E_7639538,1,ulaw,A16
LA_E_7639976,1,gsm,A12
LA_E_7640294,1,g722,A16
LA_E_7640445,0,alaw,bonafide
LA_E_7640558,1,none,A11
LA_E_7640826,1,g722,A15
LA_E_7640845,1,none,A18
LA_E_7641092,1,opus,A15
LA_E_7641803,1,none,A12
LA_E_7642099,1,none,A10
LA_E_7642355,1,opus,A13
LA_E_7642385,1,pstn,A08
LA_E_7642404,1,opus,A15
LA_E_7642468,1,opus,A16
LA_E_7642605,1,pstn,A08
LA_E_7642715,1,none,A13
LA_E_7643111,1,ulaw,A16
LA_E_7643198,1,opus,A15
LA_E_7643256,1,opus,A12
LA_E_7643589,1,opus,A16
LA_E_7643666,1,pstn,A07
LA_E_7643777,1,gsm,A10
LA_E_7643823,1,opus,A18
LA_E_7643856,1,g722,A13
LA_E_7644133,1,pstn,A13
LA_E_7644141,1,ulaw,A11
LA_E_7644153,1,ulaw,A07
LA_E_7644229,1,g722,A07
LA_E_7644971,1,gsm,A15
LA_E_7645272,1,gsm,A11
LA_E_7645507,1,pstn,A17
LA_E_7645655,1,ulaw,A16
LA_E_7647957,1,ulaw,A12
LA_E_7647972,1,ulaw,A13
LA_E_7648053,1,gsm,A15
LA_E_7648055,1,gsm,A07
LA_E_7648186,1,opus,A10
LA_E_7648873,1,opus,A14
LA_E_7648879,1,alaw,A11
LA_E_7648960,0,ulaw,bonafide
LA_E_7648978,1,opus,A19
LA_E_7649000,1,none,A19
LA_E_7649493,0,pstn,bonafide
LA_E_7649584,1,pstn,A15
LA_E_7649606,1,ulaw,A13
LA_E_7649772,1,opus,A12
LA_E_7650086,1,none,A11
LA_E_7650302,1,none,A09
LA_E_7651396,1,ulaw,A15
LA_E_7651625,1,gsm,A07
LA_E_7651734,0,none,bonafide
LA_E_7651928,1,gsm,A16
LA_E_7651961,1,alaw,A13
LA_E_7652545,0,gsm,bonafide
LA_E_7652660,1,alaw,A15
LA_E_7652729,1,ulaw,A11
LA_E_7652945,1,gsm,A09
LA_E_7653435,1,gsm,A13
LA_E_7653811,1,alaw,A19
LA_E_7653862,1,ulaw,A08
LA_E_7654234,1,opus,A16
LA_E_7654418,0,opus,bonafide
LA_E_7654429,1,opus,A10
LA_E_7654551,1,pstn,A11
LA_E_7654598,1,gsm,A17
LA_E_7655064,1,pstn,A11
LA_E_7655250,1,gsm,A18
LA_E_7655924,1,opus,A12
LA_E_7656214,1,g722,A18
LA_E_7656499,1,pstn,A18
LA_E_7656751,1,opus,A17
LA_E_7656781,1,ulaw,A18
LA_E_7656829,1,opus,A13
LA_E_7656835,0,alaw,bonafide
LA_E_7657231,1,ulaw,A08
LA_E_7657673,1,gsm,A17
LA_E_7657694,1,gsm,A14
LA_E_7658410,1,none,A14
LA_E_7659717,1,opus,A10
LA_E_7659973,1,gsm,A16
LA_E_7660090,1,pstn,A10
LA_E_7660123,1,none,A18
LA_E_7660440,1,none,A17
LA_E_7660594,1,alaw,A07
LA_E_7660846,1,gsm,A08
LA_E_7661080,1,opus,A07
LA_E_7661224,1,gsm,A10
LA_E_7661287,0,none,bonafide
LA_E_7661443,1,ulaw,A08
LA_E_7662467,1,none,A07
LA_E_7662567,1,alaw,A08
LA_E_7662700,1,ulaw,A19
LA_E_7662956,0,alaw,bonafide
LA_E_7663027,1,none,A09
LA_E_7663292,1,g722,A09
LA_E_7663452,1,g722,A08
LA_E_7663878,1,opus,A17
LA_E_7663910,1,ulaw,A13
LA_E_7664326,1,none,A16
LA_E_7664583,1,gsm,A08
LA_E_7664831,1,gsm,A18
LA_E_7664902,1,alaw,A07
LA_E_7665873,1,opus,A18
LA_E_7666043,1,gsm,A07
LA_E_7666642,1,g722,A15
LA_E_7667041,1,ulaw,A13
LA_E_7667272,1,g722,A16
LA_E_7668043,1,opus,A07
LA_E_7668695,1,alaw,A09
LA_E_7668794,1,opus,A14
LA_E_7669163,1,ulaw,A14
LA_E_7669314,1,none,A13
LA_E_7669762,1,opus,A07
LA_E_7669764,1,ulaw,A07
LA_E_7670128,1,opus,A16
LA_E_7670387,1,none,A13
LA_E_7670413,1,alaw,A08
LA_E_7670434,0,opus,bonafide
LA_E_7670540,1,pstn,A17
LA_E_7670847,1,g722,A14
LA_E_7670940,1,g722,A15
LA_E_7671053,1,alaw,A17
LA_E_7671103,1,gsm,A12
LA_E_7671238,1,opus,A12
LA_E_7671481,1,gsm,A07
LA_E_7671691,0,pstn,bonafide
LA_E_7672037,1,alaw,A09
LA_E_7672236,1,gsm,A15
LA_E_7672404,1,gsm,A08
LA_E_7672411,1,alaw,A17
LA_E_7672695,1,opus,A19
LA_E_7673050,1,none,A16
LA_E_7673308,1,alaw,A18
LA_E_7673907,1,g722,A15
LA_E_7674466,1,opus,A15
LA_E_7674654,0,g722,bonafide
LA_E_7674686,1,opus,A18
LA_E_7674725,1,opus,A16
LA_E_7674788,1,alaw,A07
LA_E_7675213,1,pstn,A07
LA_E_7675237,1,none,A15
LA_E_7675441,1,gsm,A13
LA_E_7676262,1,opus,A15
LA_E_7676304,1,opus,A16
LA_E_7676337,1,g722,A10
LA_E_7676390,1,gsm,A10
LA_E_7676773,1,none,A14
LA_E_7676790,1,gsm,A09
LA_E_7676926,0,pstn,bonafide
LA_E_7676971,1,ulaw,A08
LA_E_7677049,1,g722,A12
LA_E_7677082,1,ulaw,A08
LA_E_7677181,0,ulaw,bonafide
LA_E_7677381,1,g722,A09
LA_E_7677510,1,g722,A13
LA_E_7677610,0,ulaw,bonafide
LA_E_7677637,1,opus,A08
LA_E_7678096,1,ulaw,A15
LA_E_7678107,1,gsm,A11
LA_E_7678127,1,none,A10
LA_E_7678380,1,g722,A10
LA_E_7678700,1,pstn,A07
LA_E_7678762,1,ulaw,A19
LA_E_7679006,1,opus,A12
LA_E_7679058,1,opus,A18
LA_E_7679181,1,gsm,A11
LA_E_7679397,1,gsm,A07
LA_E_7679515,1,none,A08
LA_E_7679634,1,gsm,A15
LA_E_7680034,1,gsm,A14
LA_E_7680037,1,gsm,A07
LA_E_7680279,1,alaw,A12
LA_E_7680809,1,ulaw,A13
LA_E_7681035,1,opus,A09
LA_E_7681175,1,alaw,A12
LA_E_7681509,1,g722,A07
LA_E_7681648,1,ulaw,A14
LA_E_7681744,1,ulaw,A19
LA_E_7682874,1,ulaw,A18
LA_E_7682990,0,gsm,bonafide
LA_E_7683105,1,ulaw,A19
LA_E_7683266,1,gsm,A19
LA_E_7683430,1,alaw,A10
LA_E_7683533,1,alaw,A07
LA_E_7684112,1,alaw,A11
LA_E_7684279,1,gsm,A11
LA_E_7684345,1,ulaw,A15
LA_E_7685020,0,ulaw,bonafide
LA_E_7685392,1,gsm,A14
LA_E_7685588,1,ulaw,A15
LA_E_7686136,1,opus,A12
LA_E_7686159,1,opus,A09
LA_E_7686168,1,opus,A10
LA_E_7686380,1,gsm,A19
LA_E_7686601,1,gsm,A10
LA_E_7686745,1,alaw,A15
LA_E_7686761,1,ulaw,A07
LA_E_7687012,0,pstn,bonafide
LA_E_7687317,1,g722,A10
LA_E_7687967,1,ulaw,A12
LA_E_7688064,1,ulaw,A09
LA_E_7688153,1,gsm,A07
LA_E_7688508,0,none,bonafide
LA_E_7688998,1,alaw,A07
LA_E_7689005,1,opus,A18
LA_E_7689153,1,opus,A11
LA_E_7689162,1,none,A16
LA_E_7689252,0,opus,bonafide
LA_E_7689283,1,gsm,A10
LA_E_7689346,1,gsm,A10
LA_E_7689664,1,gsm,A13
LA_E_7690153,1,g722,A17
LA_E_7690449,1,none,A18
LA_E_7690645,1,gsm,A15
LA_E_7690929,1,pstn,A19
LA_E_7690976,1,alaw,A19
LA_E_7691398,1,opus,A15
LA_E_7692468,1,alaw,A12
LA_E_7692761,0,opus,bonafide
LA_E_7692898,1,alaw,A15
LA_E_7693154,1,pstn,A18
LA_E_7693401,1,alaw,A11
LA_E_7693467,1,opus,A16
LA_E_7693570,1,alaw,A14
LA_E_7693594,0,pstn,bonafide
LA_E_7693848,0,gsm,bonafide
LA_E_7693976,1,opus,A11
LA_E_7694114,1,g722,A17
LA_E_7694395,1,pstn,A17
LA_E_7694749,1,opus,A09
LA_E_7694875,1,opus,A10
LA_E_7694983,1,g722,A16
LA_E_7695731,0,gsm,bonafide
LA_E_7695891,1,g722,A12
LA_E_7696102,1,opus,A09
LA_E_7696203,1,opus,A08
LA_E_7696384,1,none,A15
LA_E_7696387,1,none,A12
LA_E_7696838,1,pstn,A07
LA_E_7696904,1,opus,A13
LA_E_7697165,1,gsm,A09
LA_E_7697202,1,pstn,A11
LA_E_7697359,1,none,A18
LA_E_7697428,1,opus,A11
LA_E_7697782,1,gsm,A11
LA_E_7697846,1,opus,A11
LA_E_7697926,1,alaw,A15
LA_E_7698086,1,gsm,A10
LA_E_7698562,1,opus,A08
LA_E_7699269,1,ulaw,A19
LA_E_7699312,1,opus,A11
LA_E_7699327,1,opus,A10
LA_E_7699445,0,ulaw,bonafide
LA_E_7699743,1,pstn,A09
LA_E_7699824,1,pstn,A15
LA_E_7700706,1,ulaw,A12
LA_E_7700750,1,g722,A19
LA_E_7701352,1,opus,A13
LA_E_7701697,1,ulaw,A15
LA_E_7701755,1,gsm,A14
LA_E_7702080,1,none,A11
LA_E_7702086,1,g722,A08
LA_E_7702237,1,gsm,A13
LA_E_7702579,1,g722,A08
LA_E_7702819,1,g722,A14
LA_E_7702879,1,opus,A12
LA_E_7702991,1,ulaw,A07
LA_E_7703066,1,opus,A08
LA_E_7703308,1,ulaw,A09
LA_E_7703433,1,ulaw,A11
LA_E_7703710,1,ulaw,A10
LA_E_7704037,1,gsm,A10
LA_E_7704343,1,opus,A07
LA_E_7704396,1,gsm,A18
LA_E_7705084,1,ulaw,A17
LA_E_7705451,0,gsm,bonafide
LA_E_7705745,1,g722,A13
LA_E_7705817,0,alaw,bonafide
LA_E_7705887,1,none,A19
LA_E_7705895,1,gsm,A10
LA_E_7705905,1,gsm,A09
LA_E_7705933,1,ulaw,A10
LA_E_7706067,1,pstn,A16
LA_E_7706253,1,opus,A10
LA_E_7706405,0,g722,bonafide
LA_E_7706585,1,g722,A17
LA_E_7706929,1,opus,A19
LA_E_7707337,1,gsm,A12
LA_E_7707687,1,g722,A17
LA_E_7707822,1,gsm,A14
LA_E_7708033,1,ulaw,A17
LA_E_7708228,1,ulaw,A12
LA_E_7708235,1,ulaw,A19
LA_E_7709587,1,ulaw,A19
LA_E_7709627,1,ulaw,A07
LA_E_7710445,1,g722,A15
LA_E_7710482,1,gsm,A07
LA_E_7710649,1,g722,A09
LA_E_7710667,1,ulaw,A08
LA_E_7711018,1,opus,A18
LA_E_7711274,1,ulaw,A17
LA_E_7711318,1,gsm,A12
LA_E_7711416,1,g722,A11
LA_E_7711667,0,opus,bonafide
LA_E_7712244,1,opus,A16
LA_E_7712532,1,opus,A11
LA_E_7712625,0,opus,bonafide
LA_E_7712731,1,alaw,A18
LA_E_7712766,1,opus,A19
LA_E_7713509,1,ulaw,A09
LA_E_7713557,1,alaw,A12
LA_E_7713575,1,alaw,A09
LA_E_7713667,1,opus,A18
LA_E_7714216,0,g722,bonafide
LA_E_7714411,1,g722,A15
LA_E_7714525,1,ulaw,A12
LA_E_7714738,0,g722,bonafide
LA_E_7715468,1,opus,A13
LA_E_7715525,0,gsm,bonafide
LA_E_7715964,1,opus,A09
LA_E_7715989,1,alaw,A19
LA_E_7716072,1,ulaw,A15
LA_E_7716925,1,pstn,A13
LA_E_7717244,1,pstn,A10
LA_E_7717335,1,opus,A12
LA_E_7717696,1,opus,A10
LA_E_7717929,1,ulaw,A16
LA_E_7718835,1,g722,A10
LA_E_7718874,1,pstn,A14
LA_E_7719194,1,opus,A19
LA_E_7719366,0,opus,bonafide
LA_E_7719483,1,ulaw,A15
LA_E_7719576,1,alaw,A07
LA_E_7720239,1,g722,A12
LA_E_7720320,1,none,A18
LA_E_7720378,0,opus,bonafide
LA_E_7720727,1,alaw,A18
LA_E_7720749,0,opus,bonafide
LA_E_7720783,1,gsm,A16
LA_E_7720890,1,alaw,A14
LA_E_7720947,0,gsm,bonafide
LA_E_7721080,1,pstn,A13
LA_E_7721293,1,pstn,A10
LA_E_7721432,1,ulaw,A08
LA_E_7722455,1,gsm,A12
LA_E_7722486,1,alaw,A09
LA_E_7722766,1,pstn,A09
LA_E_7722777,1,g722,A18
LA_E_7723115,1,g722,A12
LA_E_7723203,1,opus,A12
LA_E_7723261,1,alaw,A17
LA_E_7723761,1,pstn,A12
LA_E_7724733,1,g722,A10
LA_E_7725196,1,gsm,A08
LA_E_7725236,1,g722,A19
LA_E_7725254,1,alaw,A19
LA_E_7725394,1,g722,A08
LA_E_7725714,1,g722,A11
LA_E_7726177,1,opus,A19
LA_E_7726323,1,none,A08
LA_E_7726385,1,opus,A18
LA_E_7726400,1,gsm,A08
LA_E_7726521,1,opus,A08
LA_E_7726582,1,opus,A10
LA_E_7726605,1,opus,A15
LA_E_7727169,1,opus,A15
LA_E_7727927,1,gsm,A19
LA_E_7727987,1,opus,A11
LA_E_7728181,1,opus,A15
LA_E_7728434,1,gsm,A11
LA_E_7728747,1,opus,A17
LA_E_7729336,1,opus,A09
LA_E_7729493,1,opus,A14
LA_E_7729729,1,ulaw,A19
LA_E_7729785,1,pstn,A11
LA_E_7729818,1,ulaw,A11
LA_E_7729928,1,g722,A09
LA_E_7730444,1,ulaw,A17
LA_E_7730592,1,ulaw,A09
LA_E_7730666,1,g722,A15
LA_E_7730681,1,opus,A19
LA_E_7731696,1,ulaw,A18
LA_E_7731713,1,gsm,A16
LA_E_7731889,1,opus,A19
LA_E_7731939,1,alaw,A12
LA_E_7732393,1,gsm,A14
LA_E_7732428,0,opus,bonafide
LA_E_7732746,1,ulaw,A12
LA_E_7733349,1,ulaw,A19
LA_E_7733483,0,ulaw,bonafide
LA_E_7733539,1,gsm,A18
LA_E_7733567,1,g722,A13
LA_E_7734156,1,opus,A15
LA_E_7734334,1,none,A16
LA_E_7734407,1,gsm,A19
LA_E_7734522,1,ulaw,A15
LA_E_7734538,1,pstn,A14
LA_E_7734819,1,ulaw,A13
LA_E_7736158,0,ulaw,bonafide
LA_E_7736226,1,gsm,A19
LA_E_7736319,1,opus,A08
LA_E_7736373,1,pstn,A08
LA_E_7736522,1,gsm,A18
LA_E_7737480,1,opus,A08
LA_E_7737666,1,gsm,A15
LA_E_7737763,1,none,A08
LA_E_7737815,1,g722,A19
LA_E_7737828,0,ulaw,bonafide
LA_E_7738026,1,gsm,A16
LA_E_7738080,1,gsm,A16
LA_E_7738081,1,alaw,A11
LA_E_7738100,1,none,A07
LA_E_7738229,1,none,A08
LA_E_7738344,1,ulaw,A12
LA_E_7738894,1,alaw,A10
LA_E_7739044,1,gsm,A19
LA_E_7739260,1,none,A14
LA_E_7739646,1,alaw,A12
LA_E_7740046,1,alaw,A18
LA_E_7740086,1,g722,A12
LA_E_7740570,1,gsm,A12
LA_E_7740760,1,alaw,A16
LA_E_7740922,1,ulaw,A14
LA_E_7741777,1,alaw,A13
LA_E_7742188,1,opus,A14
LA_E_7742264,1,gsm,A12
LA_E_7742411,1,gsm,A12
LA_E_7742442,1,gsm,A14
LA_E_7742884,1,ulaw,A16
LA_E_7743202,1,pstn,A15
LA_E_7743426,1,gsm,A10
LA_E_7743516,1,ulaw,A09
LA_E_7743790,1,g722,A15
LA_E_7744890,1,alaw,A14
LA_E_7745628,1,pstn,A14
LA_E_7745671,1,gsm,A13
LA_E_7746669,1,gsm,A18
LA_E_7746964,1,pstn,A15
LA_E_7748122,1,gsm,A08
LA_E_7748451,1,gsm,A17
LA_E_7748691,1,g722,A11
LA_E_7748797,1,alaw,A08
LA_E_7749179,1,none,A19
LA_E_7749354,1,gsm,A14
LA_E_7749375,1,none,A15
LA_E_7749979,1,pstn,A09
LA_E_7749982,0,ulaw,bonafide
LA_E_7750096,1,g722,A07
LA_E_7750186,1,alaw,A12
LA_E_7750289,1,ulaw,A14
LA_E_7750436,1,none,A14
LA_E_7751167,1,pstn,A14
LA_E_7751681,1,pstn,A10
LA_E_7751926,0,ulaw,bonafide
LA_E_7752306,1,ulaw,A19
LA_E_7752374,0,pstn,bonafide
LA_E_7752689,1,opus,A10
LA_E_7752848,1,g722,A12
LA_E_7753346,1,gsm,A12
LA_E_7753397,1,gsm,A10
LA_E_7753431,1,g722,A16
LA_E_7753901,1,gsm,A08
LA_E_7754295,1,pstn,A15
LA_E_7754841,1,g722,A10
LA_E_7755299,1,opus,A11
LA_E_7755340,0,opus,bonafide
LA_E_7755562,1,alaw,A17
LA_E_7755744,1,pstn,A12
LA_E_7755856,1,gsm,A13
LA_E_7756239,1,none,A08
LA_E_7756266,1,gsm,A15
LA_E_7756783,1,alaw,A07
LA_E_7756855,1,pstn,A17
LA_E_7757515,1,gsm,A17
LA_E_7757747,1,ulaw,A14
LA_E_7758096,1,alaw,A14
LA_E_7758276,1,ulaw,A16
LA_E_7758763,1,gsm,A14
LA_E_7758811,1,gsm,A08
LA_E_7758970,1,opus,A17
LA_E_7759018,1,pstn,A15
LA_E_7759135,1,g722,A12
LA_E_7759387,1,none,A15
LA_E_7759527,1,gsm,A16
LA_E_7759815,1,gsm,A07
LA_E_7759976,1,opus,A08
LA_E_7760468,0,none,bonafide
LA_E_7760589,1,gsm,A18
LA_E_7760650,1,opus,A18
LA_E_7761077,1,alaw,A11
LA_E_7761192,1,opus,A13
LA_E_7761365,1,opus,A07
LA_E_7761404,1,alaw,A13
LA_E_7761702,1,opus,A13
LA_E_7761703,0,opus,bonafide
LA_E_7761960,1,ulaw,A13
LA_E_7762601,1,ulaw,A08
LA_E_7762602,1,ulaw,A14
LA_E_7762900,1,none,A15
LA_E_7762984,1,g722,A12
LA_E_7763229,1,opus,A09
LA_E_7763275,1,none,A07
LA_E_7763995,1,alaw,A18
LA_E_7764063,1,ulaw,A15
LA_E_7764199,1,ulaw,A19
LA_E_7764542,1,ulaw,A19
LA_E_7764549,1,opus,A12
LA_E_7764751,1,opus,A11
LA_E_7764758,1,none,A19
LA_E_7764836,1,pstn,A11
LA_E_7764913,1,pstn,A14
LA_E_7765245,1,gsm,A16
LA_E_7765357,1,pstn,A13
LA_E_7765726,1,opus,A17
LA_E_7765752,1,gsm,A10
LA_E_7766501,1,opus,A16
LA_E_7767472,1,gsm,A12
LA_E_7767836,0,alaw,bonafide
LA_E_7767944,1,gsm,A19
LA_E_7768073,1,opus,A11
LA_E_7768568,1,opus,A15
LA_E_7768652,1,pstn,A11
LA_E_7768867,1,gsm,A13
LA_E_7769022,1,pstn,A12
LA_E_7769614,1,alaw,A18
LA_E_7769988,1,ulaw,A16
LA_E_7770552,1,opus,A14
LA_E_7770572,1,gsm,A09
LA_E_7770575,1,opus,A18
LA_E_7770894,1,opus,A15
LA_E_7771122,1,ulaw,A09
LA_E_7771158,1,gsm,A13
LA_E_7771162,1,opus,A16
LA_E_7771378,0,gsm,bonafide
LA_E_7771679,1,ulaw,A09
LA_E_7771782,1,pstn,A18
LA_E_7772238,1,ulaw,A19
LA_E_7772310,1,opus,A18
LA_E_7772689,1,g722,A09
LA_E_7772774,1,opus,A17
LA_E_7773491,1,ulaw,A08
LA_E_7773575,1,g722,A12
LA_E_7773633,1,alaw,A13
LA_E_7773780,1,opus,A19
LA_E_7774077,1,pstn,A16
LA_E_7774744,1,gsm,A19
LA_E_7774955,1,gsm,A17
LA_E_7775135,1,ulaw,A18
LA_E_7775252,1,alaw,A07
LA_E_7775326,1,alaw,A12
LA_E_7776001,1,opus,A12
LA_E_7776389,1,none,A13
LA_E_7776442,1,none,A18
LA_E_7777086,1,alaw,A13
LA_E_7777117,1,opus,A14
LA_E_7777399,1,gsm,A08
LA_E_7777421,1,opus,A15
LA_E_7777883,1,none,A07
LA_E_7778028,0,opus,bonafide
LA_E_7778618,1,pstn,A07
LA_E_7778837,0,pstn,bonafide
LA_E_7779946,1,none,A09
LA_E_7779978,1,none,A08
LA_E_7780714,1,gsm,A12
LA_E_7780892,0,g722,bonafide
LA_E_7780927,1,none,A10
LA_E_7781202,1,opus,A07
LA_E_7781293,1,pstn,A15
LA_E_7781375,1,alaw,A10
LA_E_7781391,1,none,A12
LA_E_7781935,1,none,A09
LA_E_7781943,1,gsm,A18
LA_E_7781962,1,ulaw,A17
LA_E_7782008,0,none,bonafide
LA_E_7782043,1,opus,A11
LA_E_7782303,1,opus,A18
LA_E_7783650,1,none,A08
LA_E_7783651,1,opus,A17
LA_E_7784525,1,none,A16
LA_E_7784566,1,ulaw,A14
LA_E_7785140,1,alaw,A10
LA_E_7785545,1,none,A12
LA_E_7785885,1,g722,A08
LA_E_7785944,1,gsm,A14
LA_E_7785961,1,ulaw,A09
LA_E_7786606,1,none,A08
LA_E_7786621,1,alaw,A17
LA_E_7786934,1,none,A08
LA_E_7787022,1,pstn,A07
LA_E_7787153,1,gsm,A13
LA_E_7788390,1,alaw,A19
LA_E_7788615,1,opus,A08
LA_E_7788629,1,gsm,A07
LA_E_7789036,1,none,A14
LA_E_7789267,1,gsm,A19
LA_E_7789472,1,gsm,A10
LA_E_7789582,1,g722,A13
LA_E_7789601,1,none,A13
LA_E_7790202,0,gsm,bonafide
LA_E_7790256,1,gsm,A07
LA_E_7790591,1,ulaw,A13
LA_E_7790836,1,ulaw,A19
LA_E_7791528,1,pstn,A17
LA_E_7792091,1,opus,A13
LA_E_7792181,1,opus,A16
LA_E_7792269,1,g722,A18
LA_E_7792398,1,opus,A12
LA_E_7792697,1,opus,A12
LA_E_7792805,1,opus,A18
LA_E_7792835,1,pstn,A14
LA_E_7792866,1,g722,A07
LA_E_7793002,0,pstn,bonafide
LA_E_7793256,1,gsm,A11
LA_E_7793260,0,ulaw,bonafide
LA_E_7793494,1,none,A18
LA_E_7793512,0,none,bonafide
LA_E_7794245,1,pstn,A12
LA_E_7794926,1,g722,A07
LA_E_7795035,1,alaw,A11
LA_E_7795115,1,opus,A16
LA_E_7795239,1,ulaw,A11
LA_E_7795794,0,ulaw,bonafide
LA_E_7796205,1,none,A19
LA_E_7796281,1,ulaw,A18
LA_E_7796907,1,opus,A19
LA_E_7796936,1,ulaw,A19
LA_E_7797090,1,opus,A10
LA_E_7797311,1,gsm,A12
LA_E_7797371,1,alaw,A16
LA_E_7797393,1,none,A13
LA_E_7797908,1,none,A15
LA_E_7798919,1,opus,A11
LA_E_7798945,0,alaw,bonafide
LA_E_7799053,1,gsm,A16
LA_E_7799089,1,alaw,A10
LA_E_7799145,1,ulaw,A14
LA_E_7799291,1,g722,A08
LA_E_7799617,1,g722,A12
LA_E_7799929,1,ulaw,A08
LA_E_7799943,1,g722,A07
LA_E_7800512,1,none,A12
LA_E_7800729,1,pstn,A18
LA_E_7800754,1,ulaw,A15
LA_E_7800815,1,alaw,A09
LA_E_7801046,0,gsm,bonafide
LA_E_7801298,0,pstn,bonafide
LA_E_7801412,1,pstn,A07
LA_E_7801435,1,g722,A13
LA_E_7801547,1,g722,A10
LA_E_7801551,1,ulaw,A16
LA_E_7801564,1,g722,A17
LA_E_7801782,1,g722,A10
LA_E_7803188,1,gsm,A07
LA_E_7803669,1,pstn,A15
LA_E_7804055,1,alaw,A12
LA_E_7804674,1,opus,A13
LA_E_7804697,1,ulaw,A12
LA_E_7805084,1,alaw,A10
LA_E_7805189,1,none,A12
LA_E_7805413,1,pstn,A13
LA_E_7805629,1,alaw,A19
LA_E_7805693,1,alaw,A16
LA_E_7805966,1,pstn,A09
LA_E_7805976,1,ulaw,A11
LA_E_7806122,1,none,A11
LA_E_7806163,1,opus,A13
LA_E_7806719,1,ulaw,A10
LA_E_7806991,1,pstn,A16
LA_E_7807154,1,opus,A09
LA_E_7807232,1,none,A11
LA_E_7807400,1,gsm,A19
LA_E_7807465,1,g722,A17
LA_E_7807560,0,opus,bonafide
LA_E_7808236,1,ulaw,A15
LA_E_7808247,1,pstn,A14
LA_E_7808278,1,opus,A16
LA_E_7808312,0,opus,bonafide
LA_E_7808400,1,opus,A10
LA_E_7809228,1,none,A12
LA_E_7809355,1,ulaw,A11
LA_E_7809456,1,opus,A11
LA_E_7809507,0,ulaw,bonafide
LA_E_7810417,1,ulaw,A12
LA_E_7810637,1,g722,A10
LA_E_7810717,1,alaw,A10
LA_E_7811075,1,gsm,A07
LA_E_7811674,1,ulaw,A19
LA_E_7812317,0,pstn,bonafide
LA_E_7814021,1,opus,A16
LA_E_7814167,1,gsm,A17
LA_E_7814434,1,alaw,A09
LA_E_7814440,1,g722,A18
LA_E_7814505,1,g722,A17
LA_E_7814615,1,none,A11
LA_E_7815715,1,opus,A08
LA_E_7815722,1,gsm,A19
LA_E_7815724,1,opus,A09
LA_E_7816123,1,gsm,A10
LA_E_7816324,1,opus,A10
LA_E_7816371,1,opus,A15
LA_E_7816430,0,gsm,bonafide
LA_E_7816432,1,ulaw,A19
LA_E_7816665,1,g722,A17
LA_E_7817336,1,pstn,A10
LA_E_7817607,1,g722,A16
LA_E_7817877,1,ulaw,A10
LA_E_7818036,1,none,A09
LA_E_7818090,1,none,A13
LA_E_7818814,1,pstn,A07
LA_E_7819722,1,ulaw,A18
LA_E_7819742,1,g722,A07
LA_E_7820054,1,alaw,A19
LA_E_7820407,1,gsm,A08
LA_E_7820575,1,ulaw,A11
LA_E_7821021,1,none,A10
LA_E_7821288,1,none,A14
LA_E_7821873,1,alaw,A08
LA_E_7822192,1,opus,A10
LA_E_7822351,1,opus,A08
LA_E_7822649,1,pstn,A17
LA_E_7822803,0,pstn,bonafide
LA_E_7822829,1,pstn,A08
LA_E_7822877,1,g722,A17
LA_E_7823204,1,opus,A10
LA_E_7823208,1,alaw,A18
LA_E_7823245,1,none,A15
LA_E_7823381,1,ulaw,A17
LA_E_7824355,1,gsm,A17
LA_E_7824524,0,opus,bonafide
LA_E_7824563,1,g722,A15
LA_E_7825043,0,none,bonafide
LA_E_7825412,1,none,A14
