arquivo,particao_interna
LA_E_9376938,treino_interno
LA_E_9376976,early_stopping
LA_E_9377046,treino_interno
LA_E_9377120,early_stopping
LA_E_9377206,treino_interno
LA_E_9377207,treino_interno
LA_E_9377366,treino_interno
LA_E_9377483,treino_interno
LA_E_9377621,treino_interno
LA_E_9377813,treino_interno
LA_E_9378007,treino_interno
LA_E_9378427,treino_interno
LA_E_9379144,treino_interno
LA_E_9379294,treino_interno
LA_E_9379520,early_stopping
LA_E_9379662,treino_interno
LA_E_9380123,treino_interno
LA_E_9380469,treino_interno
LA_E_9380947,treino_interno
LA_E_9381425,treino_interno
LA_E_9382154,treino_interno
LA_E_9382366,treino_interno
LA_E_9382379,treino_interno
LA_E_9382411,treino_interno
LA_E_9382492,treino_interno
LA_E_9382560,treino_interno
LA_E_9382567,treino_interno
LA_E_9382891,treino_interno
LA_E_9383046,treino_interno
LA_E_9383491,treino_interno
LA_E_9383677,early_stopping
LA_E_9383735,treino_interno
LA_E_9383973,treino_interno
LA_E_9384371,treino_interno
LA_E_9384468,early_stopping
LA_E_9384611,early_stopping
LA_E_9384984,treino_interno
LA_E_9385250,early_stopping
LA_E_9385411,treino_interno
LA_E_9385426,early_stopping
LA_E_9385493,treino_interno
LA_E_9385871,treino_interno
LA_E_9386137,treino_interno
LA_E_9386203,treino_interno
LA_E_9386421,treino_interno
LA_E_9386827,treino_interno
LA_E_9386855,treino_interno
LA_E_9387229,early_stopping
LA_E_9387239,early_stopping
LA_E_9387418,treino_interno
LA_E_9387628,treino_interno
LA_E_9387639,treino_interno
LA_E_9388299,treino_interno
LA_E_9388356,treino_interno
LA_E_9388394,treino_interno
LA_E_9388967,treino_interno
LA_E_9389516,treino_interno
LA_E_9389530,early_stopping
LA_E_9389835,treino_interno
LA_E_9389839,treino_interno
LA_E_9389908,treino_interno
LA_E_9390195,early_stopping
LA_E_9390621,treino_interno
LA_E_9390837,treino_interno
LA_E_9391082,treino_interno
LA_E_9391536,early_stopping
LA_E_9391564,treino_interno
LA_E_9392305,treino_interno
LA_E_9392505,treino_interno
LA_E_9393958,treino_interno
LA_E_9394008,treino_interno
LA_E_9394064,treino_interno
LA_E_9394235,treino_interno
LA_E_9394286,treino_interno
LA_E_9394400,treino_interno
LA_E_9394414,treino_interno
LA_E_9394415,treino_interno
LA_E_9395388,treino_interno
LA_E_9395652,treino_interno
LA_E_9396505,treino_interno
LA_E_9396531,treino_interno
LA_E_9396714,treino_interno
LA_E_9397040,treino_interno
LA_E_9397221,treino_interno
LA_E_9397269,treino_interno
LA_E_9397601,early_stopping
LA_E_9397699,treino_interno
LA_E_9397754,treino_interno
LA_E_9397869,early_stopping
LA_E_9398123,treino_interno
LA_E_9398153,treino_interno
LA_E_9398598,treino_interno
LA_E_9399127,treino_interno
LA_E_9399377,treino_interno
LA_E_9399790,treino_interno
LA_E_9399792,early_stopping
LA_E_9400033,treino_interno
LA_E_9400291,treino_interno
LA_E_9400302,treino_interno
LA_E_9400385,treino_interno
LA_E_9400910,treino_interno
LA_E_9401203,treino_interno
LA_E_9401312,treino_interno
LA_E_9401319,treino_interno
LA_E_9401849,treino_interno
LA_E_9402222,treino_interno
LA_E_9402299,treino_interno
LA_E_9402307,treino_interno
LA_E_9402493,treino_interno
LA_E_9402515,treino_interno
LA_E_9402662,treino_interno
LA_E_9402789,early_stopping
LA_E_9402928,treino_interno
LA_E_9403296,treino_interno
LA_E_9403783,treino_interno
LA_E_9403981,treino_interno
LA_E_9404117,treino_interno
LA_E_9404429,early_stopping
LA_E_9404464,early_stopping
LA_E_9404466,early_stopping
LA_E_9404560,treino_interno
LA_E_9404737,treino_interno
LA_E_9405347,treino_interno
LA_E_9405452,treino_interno
LA_E_9406101,treino_interno
LA_E_9406641,treino_interno
LA_E_9406758,treino_interno
LA_E_9406830,treino_interno
LA_E_9407003,treino_interno
LA_E_9407844,treino_interno
LA_E_9407896,treino_interno
LA_E_9408243,treino_interno
LA_E_9408751,treino_interno
LA_E_9409201,treino_interno
LA_E_9409384,treino_interno
LA_E_9409586,treino_interno
LA_E_9409939,treino_interno
LA_E_9410343,early_stopping
LA_E_9410383,treino_interno
LA_E_9410924,treino_interno
LA_E_9411611,treino_interno
LA_E_9411692,treino_interno
LA_E_9412332,treino_interno
LA_E_9412605,treino_interno
LA_E_9412757,treino_interno
LA_E_9413183,treino_interno
LA_E_9413263,treino_interno
LA_E_9414297,early_stopping
LA_E_9414353,early_stopping
LA_E_9414363,early_stopping
LA_E_9414442,treino_interno
LA_E_9414454,early_stopping
LA_E_9414516,treino_interno
LA_E_9415696,treino_interno
LA_E_9415825,treino_interno
LA_E_9416093,treino_interno
LA_E_9416433,treino_interno
LA_E_9416489,treino_interno
LA_E_9416545,treino_interno
LA_E_9417062,early_stopping
LA_E_9417237,treino_interno
LA_E_9417408,treino_interno
LA_E_9417447,treino_interno
LA_E_9417487,early_stopping
LA_E_9417733,treino_interno
LA_E_9417834,early_stopping
LA_E_9418188,early_stopping
LA_E_9418463,treino_interno
LA_E_9418491,treino_interno
LA_E_9418805,treino_interno
LA_E_9419212,treino_interno
LA_E_9419671,treino_interno
LA_E_9420313,treino_interno
LA_E_9420449,treino_interno
LA_E_9420527,treino_interno
LA_E_9420586,treino_interno
LA_E_9420658,treino_interno
LA_E_9420833,early_stopping
LA_E_9421249,treino_interno
LA_E_9421728,treino_interno
LA_E_9421823,treino_interno
LA_E_9421909,treino_interno
LA_E_9422507,treino_interno
LA_E_9422537,treino_interno
LA_E_9422848,early_stopping
LA_E_9423185,treino_interno
LA_E_9423290,early_stopping
LA_E_9423303,treino_interno
LA_E_9423472,treino_interno
LA_E_9423485,treino_interno
LA_E_9423532,treino_interno
LA_E_9423966,treino_interno
LA_E_9424003,treino_interno
LA_E_9425421,early_stopping
LA_E_9425423,early_stopping
LA_E_9425995,treino_interno
LA_E_9426061,treino_interno
LA_E_9426298,treino_interno
LA_E_9426356,treino_interno
LA_E_9426691,treino_interno
LA_E_9426992,treino_interno
LA_E_9427002,treino_interno
LA_E_9427347,treino_interno
LA_E_9427830,treino_interno
LA_E_9427929,treino_interno
LA_E_9428295,treino_interno
LA_E_9428798,treino_interno
LA_E_9428988,treino_interno
LA_E_9429121,treino_interno
LA_E_9429163,treino_interno
LA_E_9429257,treino_interno
LA_E_9429474,early_stopping
LA_E_9429501,early_stopping
LA_E_9429924,treino_interno
LA_E_9430229,treino_interno
LA_E_9430667,treino_interno
LA_E_9430880,treino_interno
LA_E_9430928,treino_interno
LA_E_9430962,treino_interno
LA_E_9431063,treino_interno
LA_E_9431102,treino_interno
LA_E_9431108,treino_interno
LA_E_9431563,treino_interno
LA_E_9432792,treino_interno
LA_E_9432834,treino_interno
LA_E_9432838,treino_interno
LA_E_9433087,treino_interno
LA_E_9433175,treino_interno
LA_E_9433211,treino_interno
LA_E_9433386,treino_interno
LA_E_9433413,treino_interno
LA_E_9433495,treino_interno
LA_E_9434605,treino_interno
LA_E_9434608,treino_interno
LA_E_9435104,treino_interno
LA_E_9435124,treino_interno
LA_E_9436044,treino_interno
LA_E_9436581,early_stopping
LA_E_9436713,early_stopping
LA_E_9436838,treino_interno
LA_E_9436949,treino_interno
LA_E_9436994,treino_interno
LA_E_9437505,early_stopping
LA_E_9437588,treino_interno
LA_E_9437963,treino_interno
LA_E_9438255,treino_interno
LA_E_9438495,treino_interno
LA_E_9438601,early_stopping
LA_E_9438854,treino_interno
LA_E_9439186,treino_interno
LA_E_9439651,treino_interno
LA_E_9439950,treino_interno
LA_E_9440042,treino_interno
LA_E_9440346,treino_interno
LA_E_9440431,treino_interno
LA_E_9440612,treino_interno
LA_E_9441049,treino_interno
LA_E_9441195,early_stopping
LA_E_9441281,treino_interno
LA_E_9441469,treino_interno
LA_E_9441893,treino_interno
LA_E_9442084,treino_interno
LA_E_9442385,treino_interno
LA_E_9442782,early_stopping
LA_E_9442884,treino_interno
LA_E_9443064,treino_interno
LA_E_9443255,treino_interno
LA_E_9444279,early_stopping
LA_E_9444347,treino_interno
LA_E_9444390,treino_interno
LA_E_9445043,treino_interno
LA_E_9447184,treino_interno
LA_E_9447269,treino_interno
LA_E_9447507,treino_interno
LA_E_9447927,treino_interno
LA_E_9448145,treino_interno
LA_E_9448543,early_stopping
LA_E_9449370,treino_interno
LA_E_9449695,treino_interno
LA_E_9449719,treino_interno
LA_E_9449838,treino_interno
LA_E_9450076,treino_interno
LA_E_9450257,early_stopping
LA_E_9450468,treino_interno
LA_E_9450573,treino_interno
LA_E_9450752,treino_interno
LA_E_9451361,treino_interno
LA_E_9451442,treino_interno
LA_E_9451523,treino_interno
LA_E_9451640,treino_interno
LA_E_9452879,treino_interno
LA_E_9453924,treino_interno
LA_E_9454081,treino_interno
LA_E_9454227,treino_interno
LA_E_9454233,treino_interno
LA_E_9454373,early_stopping
LA_E_9454670,treino_interno
LA_E_9454850,treino_interno
LA_E_9455830,treino_interno
LA_E_9456171,treino_interno
LA_E_9456937,treino_interno
LA_E_9457188,treino_interno
LA_E_9457257,treino_interno
LA_E_9458066,treino_interno
LA_E_9458818,early_stopping
LA_E_9458831,treino_interno
LA_E_9458916,treino_interno
LA_E_9459539,early_stopping
LA_E_9459578,treino_interno
LA_E_9460034,treino_interno
LA_E_9460668,early_stopping
LA_E_9460970,treino_interno
LA_E_9461447,early_stopping
LA_E_9461709,treino_interno
LA_E_9461761,treino_interno
LA_E_9461868,treino_interno
LA_E_9462141,treino_interno
LA_E_9462933,treino_interno
LA_E_9462957,treino_interno
LA_E_9463303,treino_interno
LA_E_9463513,early_stopping
LA_E_9463865,treino_interno
LA_E_9463871,treino_interno
LA_E_9464139,treino_interno
LA_E_9464364,treino_interno
LA_E_9464546,treino_interno
LA_E_9464783,treino_interno
LA_E_9465646,treino_interno
LA_E_9465746,treino_interno
LA_E_9465879,treino_interno
LA_E_9466345,treino_interno
LA_E_9466661,treino_interno
LA_E_9466777,early_stopping
LA_E_9467548,early_stopping
LA_E_9468835,early_stopping
LA_E_9469071,treino_interno
LA_E_9469356,treino_interno
LA_E_9469582,treino_interno
LA_E_9469739,treino_interno
LA_E_9470475,treino_interno
LA_E_9470611,early_stopping
LA_E_9470713,treino_interno
LA_E_9471069,treino_interno
LA_E_9471369,treino_interno
LA_E_9472050,treino_interno
LA_E_9472573,treino_interno
LA_E_9472806,treino_interno
LA_E_9473109,treino_interno
LA_E_9473503,early_stopping
LA_E_9474089,treino_interno
LA_E_9474169,treino_interno
LA_E_9474222,treino_interno
LA_E_9474424,early_stopping
LA_E_9474520,treino_interno
LA_E_9474557,treino_interno
LA_E_9475041,early_stopping
LA_E_9475124,treino_interno
LA_E_9475288,treino_interno
LA_E_9475565,treino_interno
LA_E_9476200,treino_interno
LA_E_9476270,treino_interno
LA_E_9476685,treino_interno
LA_E_9476799,treino_interno
LA_E_9477000,treino_interno
LA_E_9477063,treino_interno
LA_E_9477333,early_stopping
LA_E_9477580,treino_interno
LA_E_9477582,early_stopping
LA_E_9477716,treino_interno
LA_E_9478052,treino_interno
LA_E_9479593,early_stopping
LA_E_9479734,treino_interno
LA_E_9479790,early_stopping
LA_E_9480037,treino_interno
LA_E_9480178,treino_interno
LA_E_9480418,treino_interno
LA_E_9480769,treino_interno
LA_E_9480783,early_stopping
LA_E_9480909,treino_interno
LA_E_9481744,treino_interno
LA_E_9481957,treino_interno
LA_E_9482045,treino_interno
LA_E_9482322,treino_interno
LA_E_9483186,treino_interno
LA_E_9483402,treino_interno
LA_E_9483864,treino_interno
LA_E_9484364,treino_interno
LA_E_9484492,treino_interno
LA_E_9484715,treino_interno
LA_E_9484932,early_stopping
LA_E_9485042,treino_interno
LA_E_9485067,treino_interno
LA_E_9485162,treino_interno
LA_E_9485385,treino_interno
LA_E_9485443,treino_interno
LA_E_9485558,treino_interno
LA_E_9486262,treino_interno
LA_E_9486376,treino_interno
LA_E_9486396,early_stopping
LA_E_9486408,treino_interno
LA_E_9487958,treino_interno
LA_E_9488047,treino_interno
LA_E_9488266,early_stopping
LA_E_9488301,treino_interno
LA_E_9488525,early_stopping
LA_E_9488917,treino_interno
LA_E_9489522,treino_interno
LA_E_9489882,treino_interno
LA_E_9490574,treino_interno
LA_E_9491562,treino_interno
LA_E_9491732,treino_interno
LA_E_9492065,treino_interno
LA_E_9492287,treino_interno
LA_E_9492363,treino_interno
LA_E_9492471,treino_interno
LA_E_9492995,early_stopping
LA_E_9493010,treino_interno
LA_E_9493079,treino_interno
LA_E_9493226,treino_interno
LA_E_9493338,treino_interno
LA_E_9493431,treino_interno
LA_E_9493435,treino_interno
LA_E_9494205,treino_interno
LA_E_9494363,treino_interno
LA_E_9494821,treino_interno
LA_E_9495157,treino_interno
LA_E_9495224,treino_interno
LA_E_9495581,treino_interno
LA_E_9495616,treino_interno
LA_E_9496099,treino_interno
LA_E_9496418,treino_interno
LA_E_9497287,treino_interno
LA_E_9497859,treino_interno
LA_E_9498328,treino_interno
LA_E_9498495,treino_interno
LA_E_9498642,treino_interno
LA_E_9499154,treino_interno
LA_E_9499311,treino_interno
LA_E_9499523,treino_interno
LA_E_9499548,treino_interno
LA_E_9499630,treino_interno
LA_E_9499645,treino_interno
LA_E_9500416,treino_interno
LA_E_9500635,treino_interno
LA_E_9500828,treino_interno
LA_E_9501294,treino_interno
LA_E_9501641,treino_interno
LA_E_9501688,treino_interno
LA_E_9502023,treino_interno
LA_E_9502029,treino_interno
LA_E_9502144,treino_interno
LA_E_9502264,early_stopping
LA_E_9502602,treino_interno
LA_E_9502775,treino_interno
LA_E_9503148,treino_interno
LA_E_9504210,treino_interno
LA_E_9504281,treino_interno
LA_E_9504639,treino_interno
LA_E_9506063,treino_interno
LA_E_9506123,treino_interno
LA_E_9506360,early_stopping
LA_E_9506561,treino_interno
LA_E_9507673,treino_interno
LA_E_9508147,treino_interno
LA_E_9508182,treino_interno
LA_E_9508449,treino_interno
LA_E_9508701,treino_interno
LA_E_9509074,treino_interno
LA_E_9509085,treino_interno
LA_E_9510070,treino_interno
LA_E_9510072,treino_interno
LA_E_9510182,treino_interno
LA_E_9510385,treino_interno
LA_E_9510534,treino_interno
LA_E_9510557,treino_interno
LA_E_9510608,treino_interno
LA_E_9510984,treino_interno
LA_E_9511322,treino_interno
LA_E_9512337,treino_interno
LA_E_9512480,early_stopping
LA_E_9513284,treino_interno
LA_E_9513946,treino_interno
LA_E_9514347,treino_interno
LA_E_9514500,early_stopping
LA_E_9514704,early_stopping
LA_E_9514866,treino_interno
LA_E_9514964,early_stopping
LA_E_9515079,early_stopping
LA_E_9515569,early_stopping
LA_E_9516184,treino_interno
LA_E_9516247,treino_interno
LA_E_9516730,treino_interno
LA_E_9517320,treino_interno
LA_E_9517751,treino_interno
LA_E_9518078,treino_interno
LA_E_9518348,treino_interno
LA_E_9518569,treino_interno
LA_E_9518827,treino_interno
LA_E_9519014,early_stopping
LA_E_9519114,treino_interno
LA_E_9519506,treino_interno
LA_E_9519674,treino_interno
LA_E_9519726,treino_interno
LA_E_9520621,treino_interno
LA_E_9521006,treino_interno
LA_E_9521020,early_stopping
LA_E_9521277,treino_interno
LA_E_9521560,treino_interno
LA_E_9521767,treino_interno
LA_E_9522128,treino_interno
LA_E_9522194,treino_interno
LA_E_9522470,treino_interno
LA_E_9522766,treino_interno
LA_E_9522865,treino_interno
LA_E_9522982,treino_interno
LA_E_9523072,treino_interno
LA_E_9523489,treino_interno
LA_E_9523668,early_stopping
LA_E_9523730,treino_interno
LA_E_9523820,treino_interno
LA_E_9524493,treino_interno
LA_E_9524871,treino_interno
LA_E_9526250,treino_interno
LA_E_9526679,treino_interno
LA_E_9526805,treino_interno
LA_E_9526925,treino_interno
LA_E_9527969,treino_interno
LA_E_9528000,early_stopping
LA_E_9528001,treino_interno
LA_E_9528321,treino_interno
LA_E_9528563,treino_interno
LA_E_9529291,treino_interno
LA_E_9530170,treino_interno
LA_E_9530381,early_stopping
LA_E_9530845,treino_interno
LA_E_9530848,early_stopping
LA_E_9530869,treino_interno
LA_E_9531094,early_stopping
LA_E_9532511,treino_interno
LA_E_9532608,treino_interno
LA_E_9532756,treino_interno
LA_E_9532771,early_stopping
LA_E_9533475,treino_interno
LA_E_9533491,treino_interno
LA_E_9533622,treino_interno
LA_E_9533981,treino_interno
LA_E_9534147,treino_interno
LA_E_9534215,treino_interno
LA_E_9534651,treino_interno
LA_E_9534882,treino_interno
LA_E_9534903,treino_interno
LA_E_9535690,treino_interno
LA_E_9535762,treino_interno
LA_E_9535863,treino_interno
LA_E_9536105,early_stopping
LA_E_9536273,treino_interno
LA_E_9536713,treino_interno
LA_E_9536792,treino_interno
LA_E_9538358,treino_interno
LA_E_9538467,treino_interno
LA_E_9538532,treino_interno
LA_E_9538692,treino_interno
LA_E_9538900,early_stopping
LA_E_9539119,treino_interno
LA_E_9539371,treino_interno
LA_E_9539739,treino_interno
LA_E_9539757,treino_interno
LA_E_9540120,treino_interno
LA_E_9540396,treino_interno
LA_E_9540729,treino_interno
LA_E_9540775,early_stopping
LA_E_9541467,treino_interno
LA_E_9541572,treino_interno
LA_E_9542158,treino_interno
LA_E_9542253,treino_interno
LA_E_9542934,treino_interno
LA_E_9542941,treino_interno
LA_E_9543373,treino_interno
LA_E_9543601,treino_interno
LA_E_9543827,treino_interno
LA_E_9543952,treino_interno
LA_E_9544314,early_stopping
LA_E_9544416,treino_interno
LA_E_9545320,early_stopping
LA_E_9545574,treino_interno
LA_E_9545697,treino_interno
LA_E_9545858,early_stopping
LA_E_9545859,early_stopping
LA_E_9545899,early_stopping
LA_E_9546005,treino_interno
LA_E_9546168,treino_interno
LA_E_9546259,treino_interno
LA_E_9546848,treino_interno
LA_E_9547161,treino_interno
LA_E_9547459,treino_interno
LA_E_9548244,treino_interno
LA_E_9548840,early_stopping
LA_E_9549323,treino_interno
LA_E_9549573,treino_interno
LA_E_9549908,treino_interno
LA_E_9549974,treino_interno
LA_E_9550488,early_stopping
LA_E_9550608,treino_interno
LA_E_9551178,treino_interno
LA_E_9551445,treino_interno
LA_E_9551536,treino_interno
LA_E_9552284,treino_interno
LA_E_9552308,treino_interno
LA_E_9552367,early_stopping
LA_E_9552620,treino_interno
LA_E_9553414,treino_interno
LA_E_9553664,treino_interno
LA_E_9553799,treino_interno
LA_E_9553890,treino_interno
LA_E_9553900,treino_interno
LA_E_9553966,treino_interno
LA_E_9554005,treino_interno
LA_E_9554416,treino_interno
LA_E_9554969,treino_interno
LA_E_9555530,treino_interno
LA_E_9555671,treino_interno
LA_E_9555841,treino_interno
LA_E_9556001,treino_interno
LA_E_9556030,treino_interno
LA_E_9556096,treino_interno
LA_E_9556114,treino_interno
LA_E_9556241,treino_interno
LA_E_9556971,early_stopping
LA_E_9557075,treino_interno
LA_E_9557112,treino_interno
LA_E_9557345,treino_interno
LA_E_9557626,treino_interno
LA_E_9558093,treino_interno
LA_E_9558227,treino_interno
LA_E_9558609,treino_interno
LA_E_9558696,early_stopping
LA_E_9559242,treino_interno
LA_E_9559635,early_stopping
LA_E_9559709,treino_interno
LA_E_9560763,treino_interno
LA_E_9560913,early_stopping
LA_E_9561076,treino_interno
LA_E_9561126,early_stopping
LA_E_9561602,treino_interno
LA_E_9561829,treino_interno
LA_E_9562167,treino_interno
LA_E_9562242,treino_interno
LA_E_9562520,treino_interno
LA_E_9562581,treino_interno
LA_E_9562605,treino_interno
LA_E_9562698,treino_interno
LA_E_9562738,treino_interno
LA_E_9563106,treino_interno
LA_E_9563425,early_stopping
LA_E_9563533,treino_interno
LA_E_9564143,treino_interno
LA_E_9564288,treino_interno
LA_E_9564487,treino_interno
LA_E_9564784,treino_interno
LA_E_9565032,treino_interno
LA_E_9565464,treino_interno
LA_E_9565522,treino_interno
LA_E_9565653,treino_interno
LA_E_9565891,treino_interno
LA_E_9566199,treino_interno
LA_E_9566355,treino_interno
LA_E_9566412,early_stopping
LA_E_9566432,treino_interno
LA_E_9566993,treino_interno
LA_E_9567260,treino_interno
LA_E_9567333,treino_interno
LA_E_9567793,treino_interno
LA_E_9568051,early_stopping
LA_E_9568687,treino_interno
LA_E_9569335,treino_interno
LA_E_9570085,treino_interno
LA_E_9570323,treino_interno
LA_E_9570399,treino_interno
LA_E_9570553,treino_interno
LA_E_9570803,treino_interno
LA_E_9570890,early_stopping
LA_E_9571406,treino_interno
LA_E_9571460,treino_interno
LA_E_9571587,treino_interno
LA_E_9572873,treino_interno
LA_E_9573337,treino_interno
LA_E_9573563,treino_interno
LA_E_9573767,treino_interno
LA_E_9574042,treino_interno
LA_E_9574339,treino_interno
LA_E_9574599,treino_interno
LA_E_9574727,treino_interno
LA_E_9574951,treino_interno
LA_E_9575572,treino_interno
LA_E_9575763,treino_interno
LA_E_9576041,treino_interno
LA_E_9576318,treino_interno
LA_E_9576995,treino_interno
LA_E_9577389,early_stopping
LA_E_9577582,treino_interno
LA_E_9577584,treino_interno
LA_E_9577637,treino_interno
LA_E_9578067,treino_interno
LA_E_9578636,treino_interno
LA_E_9578890,treino_interno
LA_E_9579322,treino_interno
LA_E_9579567,treino_interno
LA_E_9580381,treino_interno
LA_E_9580451,treino_interno
LA_E_9580655,treino_interno
LA_E_9580783,treino_interno
LA_E_9580906,treino_interno
LA_E_9580986,treino_interno
LA_E_9581011,treino_interno
LA_E_9581539,treino_interno
LA_E_9581757,treino_interno
LA_E_9582101,treino_interno
LA_E_9582129,treino_interno
LA_E_9582928,treino_interno
LA_E_9583099,treino_interno
LA_E_9583575,early_stopping
LA_E_9584157,early_stopping
LA_E_9585040,early_stopping
LA_E_9586341,treino_interno
LA_E_9586478,treino_interno
LA_E_9586537,early_stopping
LA_E_9586686,treino_interno
LA_E_9587418,treino_interno
LA_E_9587962,treino_interno
LA_E_9588140,treino_interno
LA_E_9588533,treino_interno
LA_E_9589217,treino_interno
LA_E_9589279,treino_interno
LA_E_9589306,early_stopping
LA_E_9589417,early_stopping
LA_E_9590277,treino_interno
LA_E_9591229,treino_interno
LA_E_9591802,treino_interno
LA_E_9591918,treino_interno
LA_E_9592394,early_stopping
LA_E_9592408,treino_interno
LA_E_9592712,treino_interno
LA_E_9592856,treino_interno
LA_E_9593035,treino_interno
LA_E_9593063,treino_interno
LA_E_9593355,treino_interno
LA_E_9593814,early_stopping
LA_E_9594577,treino_interno
LA_E_9594677,treino_interno
LA_E_9594812,treino_interno
LA_E_9594937,treino_interno
LA_E_9595003,treino_interno
LA_E_9595233,treino_interno
LA_E_9596131,treino_interno
LA_E_9596133,treino_interno
LA_E_9596396,treino_interno
LA_E_9597220,treino_interno
LA_E_9597349,treino_interno
LA_E_9597372,early_stopping
LA_E_9598216,treino_interno
LA_E_9598404,treino_interno
LA_E_9599263,early_stopping
LA_E_9599457,treino_interno
LA_E_9599600,treino_interno
LA_E_9599771,treino_interno
LA_E_9600167,treino_interno
LA_E_9600624,treino_interno
LA_E_9600935,treino_interno
LA_E_9601531,early_stopping
LA_E_9601537,treino_interno
LA_E_9601906,treino_interno
LA_E_9601990,treino_interno
LA_E_9602421,treino_interno
LA_E_9602502,treino_interno
LA_E_9602628,early_stopping
LA_E_9603073,treino_interno
LA_E_9603392,treino_interno
LA_E_9604914,treino_interno
LA_E_9605433,treino_interno
LA_E_9605757,treino_interno
LA_E_9605895,treino_interno
LA_E_9606144,treino_interno
LA_E_9606184,treino_interno
LA_E_9606500,treino_interno
LA_E_9606635,early_stopping
LA_E_9606923,treino_interno
LA_E_9607428,early_stopping
LA_E_9607524,early_stopping
LA_E_9607536,treino_interno
LA_E_9607657,treino_interno
LA_E_9607870,treino_interno
LA_E_9608108,treino_interno
LA_E_9608135,treino_interno
LA_E_9608223,early_stopping
LA_E_9608805,treino_interno
LA_E_9609483,treino_interno
LA_E_9609498,treino_interno
LA_E_9609695,treino_interno
LA_E_9609750,treino_interno
LA_E_9609779,treino_interno
LA_E_9610026,early_stopping
LA_E_9610869,treino_interno
LA_E_9610915,treino_interno
LA_E_9610995,treino_interno
LA_E_9611123,treino_interno
LA_E_9611186,treino_interno
LA_E_9611369,treino_interno
LA_E_9611391,treino_interno
LA_E_9611467,treino_interno
LA_E_9611679,treino_interno
LA_E_9612035,early_stopping
LA_E_9613033,treino_interno
LA_E_9613262,treino_interno
LA_E_9613489,treino_interno
LA_E_9613520,treino_interno
LA_E_9614071,treino_interno
LA_E_9614373,treino_interno
LA_E_9614802,treino_interno
LA_E_9615141,treino_interno
LA_E_9615198,treino_interno
LA_E_9615519,treino_interno
LA_E_9616318,treino_interno
LA_E_9616495,treino_interno
LA_E_9617039,treino_interno
LA_E_9618697,treino_interno
LA_E_9618855,early_stopping
LA_E_9619099,treino_interno
LA_E_9619324,early_stopping
LA_E_9619551,treino_interno
LA_E_9620041,treino_interno
LA_E_9620049,treino_interno
LA_E_9620185,treino_interno
LA_E_9620620,early_stopping
LA_E_9620859,treino_interno
LA_E_9621149,treino_interno
LA_E_9621335,treino_interno
LA_E_9621809,treino_interno
LA_E_9621996,treino_interno
LA_E_9622158,treino_interno
LA_E_9622782,treino_interno
LA_E_9623104,treino_interno
LA_E_9623328,treino_interno
LA_E_9623486,treino_interno
LA_E_9623778,treino_interno
LA_E_9623934,treino_interno
LA_E_9624552,treino_interno
LA_E_9625291,treino_interno
LA_E_9625411,treino_interno
LA_E_9625478,treino_interno
LA_E_9625669,treino_interno
LA_E_9626096,treino_interno
LA_E_9626259,treino_interno
LA_E_9626294,treino_interno
LA_E_9626362,treino_interno
LA_E_9626613,treino_interno
LA_E_9626814,treino_interno
LA_E_9627195,treino_interno
LA_E_9628269,treino_interno
LA_E_9628360,early_stopping
LA_E_9628430,treino_interno
LA_E_9629217,treino_interno
LA_E_9629298,early_stopping
LA_E_9629418,treino_interno
LA_E_9630047,early_stopping
LA_E_9630189,early_stopping
LA_E_9630289,treino_interno
LA_E_9630386,treino_interno
LA_E_9630465,treino_interno
LA_E_9631535,treino_interno
LA_E_9632377,early_stopping
LA_E_9632426,treino_interno
LA_E_9633131,treino_interno
LA_E_9633273,treino_interno
LA_E_9633392,treino_interno
LA_E_9634009,treino_interno
LA_E_9634348,treino_interno
LA_E_9634495,treino_interno
LA_E_9634703,early_stopping
LA_E_9635800,treino_interno
LA_E_9635853,treino_interno
LA_E_9636812,treino_interno
LA_E_9637075,treino_interno
LA_E_9637163,treino_interno
LA_E_9637294,treino_interno
LA_E_9637835,early_stopping
LA_E_9637862,treino_interno
LA_E_9637905,treino_interno
LA_E_9638037,treino_interno
LA_E_9638957,treino_interno
LA_E_9638982,early_stopping
LA_E_9639057,treino_interno
LA_E_9639104,treino_interno
LA_E_9639229,treino_interno
LA_E_9639244,treino_interno
LA_E_9639495,treino_interno
LA_E_9639696,treino_interno
LA_E_9639881,treino_interno
LA_E_9639966,treino_interno
LA_E_9640599,treino_interno
LA_E_9641938,treino_interno
LA_E_9642457,treino_interno
LA_E_9642670,treino_interno
LA_E_9642689,treino_interno
LA_E_9642727,treino_interno
LA_E_9642733,treino_interno
LA_E_9642932,treino_interno
LA_E_9643052,treino_interno
LA_E_9643084,treino_interno
LA_E_9643862,treino_interno
LA_E_9644143,treino_interno
LA_E_9644243,early_stopping
LA_E_9644253,treino_interno
LA_E_9644462,treino_interno
LA_E_9646430,treino_interno
LA_E_9646938,treino_interno
LA_E_9647319,treino_interno
LA_E_9647520,treino_interno
LA_E_9647993,treino_interno
LA_E_9648482,early_stopping
LA_E_9648506,treino_interno
LA_E_9648534,treino_interno
LA_E_9648656,treino_interno
LA_E_9648671,treino_interno
LA_E_9648723,treino_interno
LA_E_9648858,early_stopping
LA_E_9649697,treino_interno
LA_E_9650561,treino_interno
LA_E_9651158,treino_interno
LA_E_9651229,early_stopping
LA_E_9651294,treino_interno
LA_E_9652836,treino_interno
LA_E_9652847,treino_interno
