arquivo,conjunto
LA_E_8176804,treino
LA_E_8176828,teste
LA_E_8176837,treino
LA_E_8176854,treino
LA_E_8176878,treino
LA_E_8176895,treino
LA_E_8176928,treino
LA_E_8177003,treino
LA_E_8177034,teste
LA_E_8177048,treino
LA_E_8177054,treino
LA_E_8177071,validacao
LA_E_8177205,treino
LA_E_8177438,treino
LA_E_8177445,treino
LA_E_8177536,treino
LA_E_8177593,treino
LA_E_8177602,treino
LA_E_8177613,treino
LA_E_8177649,validacao
LA_E_8177738,treino
LA_E_8177739,treino
LA_E_8177791,teste
LA_E_8177846,treino
LA_E_8177876,validacao
LA_E_8177987,treino
LA_E_8178105,treino
LA_E_8178197,teste
LA_E_8178241,teste
LA_E_8178287,treino
LA_E_8178301,treino
LA_E_8178335,treino
LA_E_8178354,treino
LA_E_8178356,validacao
LA_E_8178362,validacao
LA_E_8178483,treino
LA_E_8178593,treino
LA_E_8178624,validacao
LA_E_8178742,treino
LA_E_8178766,treino
LA_E_8178792,teste
LA_E_8178903,treino
LA_E_8178975,treino
LA_E_8179053,treino
LA_E_8179107,treino
LA_E_8179157,treino
LA_E_8179184,treino
LA_E_8179233,treino
LA_E_8179239,validacao
LA_E_8179274,treino
LA_E_8179309,teste
LA_E_8179356,treino
LA_E_8179416,treino
LA_E_8179424,treino
LA_E_8179427,validacao
LA_E_8179495,validacao
LA_E_8179595,treino
LA_E_8179700,teste
LA_E_8179739,teste
LA_E_8179791,validacao
LA_E_8179924,treino
LA_E_8179968,treino
LA_E_8179998,treino
LA_E_8180065,treino
LA_E_8180083,teste
LA_E_8180094,teste
LA_E_8180095,treino
LA_E_8180121,treino
LA_E_8180158,validacao
LA_E_8180201,treino
LA_E_8180262,treino
LA_E_8180306,treino
LA_E_8180328,treino
LA_E_8180362,treino
LA_E_8180392,treino
LA_E_8180502,treino
LA_E_8180511,validacao
LA_E_8180520,treino
LA_E_8180539,treino
LA_E_8180605,treino
LA_E_8180794,treino
LA_E_8180802,treino
LA_E_8180828,teste
LA_E_8180831,treino
LA_E_8180835,treino
LA_E_8180840,validacao
LA_E_8180903,treino
LA_E_8180924,treino
LA_E_8180974,treino
LA_E_8181150,teste
LA_E_8181181,teste
LA_E_8181198,validacao
LA_E_8181231,validacao
LA_E_8181336,treino
LA_E_8181339,treino
LA_E_8181363,teste
LA_E_8181372,teste
LA_E_8181381,validacao
LA_E_8181425,validacao
LA_E_8181476,treino
LA_E_8181549,treino
LA_E_8181590,validacao
LA_E_8181611,treino
LA_E_8181654,treino
LA_E_8181661,treino
LA_E_8181706,validacao
LA_E_8181712,teste
LA_E_8181738,treino
LA_E_8181739,treino
LA_E_8181755,treino
LA_E_8181764,treino
LA_E_8181767,treino
LA_E_8181819,treino
LA_E_8181913,validacao
LA_E_8181968,treino
LA_E_8182148,treino
LA_E_8182226,treino
LA_E_8182238,treino
LA_E_8182263,treino
LA_E_8182356,treino
LA_E_8182460,treino
LA_E_8182477,validacao
LA_E_8182744,validacao
LA_E_8182763,validacao
LA_E_8182886,validacao
LA_E_8183015,validacao
LA_E_8183127,validacao
LA_E_8183157,treino
LA_E_8183217,teste
LA_E_8183269,teste
LA_E_8183359,treino
LA_E_8183360,teste
LA_E_8183432,teste
LA_E_8183648,treino
LA_E_8183697,treino
LA_E_8183706,treino
LA_E_8183803,teste
LA_E_8183915,validacao
LA_E_8183918,validacao
LA_E_8184196,treino
LA_E_8184228,teste
LA_E_8184307,treino
LA_E_8184443,validacao
LA_E_8184457,treino
LA_E_8184467,validacao
LA_E_8184501,validacao
LA_E_8184570,treino
LA_E_8184652,treino
LA_E_8184659,treino
LA_E_8184778,validacao
LA_E_8184981,validacao
LA_E_8185051,treino
LA_E_8185073,treino
LA_E_8185092,treino
LA_E_8185126,validacao
LA_E_8185127,validacao
LA_E_8185151,treino
LA_E_8185218,treino
LA_E_8185265,validacao
LA_E_8185446,treino
LA_E_8185474,treino
LA_E_8185503,teste
LA_E_8185683,treino
LA_E_8185709,treino
LA_E_8185899,treino
LA_E_8185902,treino
LA_E_8185939,treino
LA_E_8186094,treino
LA_E_8186227,validacao
LA_E_8186231,treino
LA_E_8186263,treino
LA_E_8186433,treino
LA_E_8186543,treino
LA_E_8186648,treino
LA_E_8186700,treino
LA_E_8186740,treino
LA_E_8186777,validacao
LA_E_8186828,teste
LA_E_8186956,treino
LA_E_8186984,treino
LA_E_8187032,treino
LA_E_8187042,treino
LA_E_8187167,treino
LA_E_8187385,treino
LA_E_8187413,treino
LA_E_8187454,treino
LA_E_8187559,validacao
LA_E_8187566,treino
LA_E_8187572,treino
LA_E_8187615,validacao
LA_E_8187652,treino
LA_E_8187689,treino
LA_E_8187700,treino
LA_E_8187792,treino
LA_E_8187835,teste
LA_E_8187903,treino
LA_E_8187998,treino
LA_E_8188053,treino
LA_E_8188056,treino
LA_E_8188126,treino
LA_E_8188249,treino
LA_E_8188262,treino
LA_E_8188335,treino
LA_E_8188349,treino
LA_E_8188354,treino
LA_E_8188437,validacao
LA_E_8188504,validacao
LA_E_8188512,treino
LA_E_8188543,treino
LA_E_8188559,treino
LA_E_8188613,treino
LA_E_8188721,validacao
LA_E_8188799,teste
LA_E_8188832,treino
LA_E_8188870,treino
LA_E_8188913,teste
LA_E_8188950,treino
LA_E_8189087,validacao
LA_E_8189124,treino
LA_E_8189158,treino
LA_E_8189195,validacao
LA_E_8189338,teste
LA_E_8189467,validacao
LA_E_8189539,treino
LA_E_8189540,validacao
LA_E_8189597,treino
LA_E_8189653,treino
LA_E_8189670,treino
LA_E_8189708,treino
LA_E_8189767,validacao
LA_E_8189869,treino
LA_E_8189881,treino
LA_E_8189889,teste
LA_E_8189965,treino
LA_E_8189977,validacao
LA_E_8189981,validacao
LA_E_8190037,treino
LA_E_8190044,treino
LA_E_8190072,teste
LA_E_8190124,treino
LA_E_8190143,treino
LA_E_8190145,treino
LA_E_8190153,teste
LA_E_8190224,treino
LA_E_8190248,treino
LA_E_8190259,treino
LA_E_8190294,treino
LA_E_8190325,validacao
LA_E_8190337,teste
LA_E_8190503,validacao
LA_E_8190538,validacao
LA_E_8190562,teste
LA_E_8190627,teste
LA_E_8190724,treino
LA_E_8190754,validacao
LA_E_8190838,treino
LA_E_8190858,treino
LA_E_8190913,treino
LA_E_8190933,treino
LA_E_8191034,treino
LA_E_8191103,teste
LA_E_8191133,treino
LA_E_8191134,treino
LA_E_8191234,treino
LA_E_8191271,treino
LA_E_8191300,validacao
LA_E_8191307,treino
LA_E_8191326,validacao
LA_E_8191343,validacao
LA_E_8191344,treino
LA_E_8191356,validacao
LA_E_8191374,treino
LA_E_8191378,treino
LA_E_8191482,treino
LA_E_8191490,treino
LA_E_8191557,treino
LA_E_8191597,treino
LA_E_8191601,teste
LA_E_8191686,treino
LA_E_8191732,treino
LA_E_8191829,treino
LA_E_8191865,treino
LA_E_8191886,treino
LA_E_8191934,treino
LA_E_8192054,treino
LA_E_8192094,treino
LA_E_8192107,treino
LA_E_8192203,treino
LA_E_8192211,treino
LA_E_8192219,treino
LA_E_8192328,treino
LA_E_8192391,treino
LA_E_8192456,treino
LA_E_8192484,treino
LA_E_8192503,treino
LA_E_8192511,treino
LA_E_8192555,treino
LA_E_8192618,treino
LA_E_8192632,treino
LA_E_8192660,treino
LA_E_8192686,validacao
LA_E_8192761,validacao
LA_E_8192815,treino
LA_E_8192854,teste
LA_E_8192893,validacao
LA_E_8192951,teste
LA_E_8192980,validacao
LA_E_8193009,treino
LA_E_8193074,treino
LA_E_8193086,treino
LA_E_8193149,teste
LA_E_8193176,treino
LA_E_8193232,teste
LA_E_8193267,treino
LA_E_8193286,teste
LA_E_8193323,validacao
LA_E_8193430,treino
LA_E_8193503,treino
LA_E_8193570,validacao
LA_E_8193589,treino
LA_E_8193669,treino
LA_E_8193718,treino
LA_E_8193722,validacao
LA_E_8193758,treino
LA_E_8193777,treino
LA_E_8193831,treino
LA_E_8193855,teste
LA_E_8193920,validacao
LA_E_8193924,treino
LA_E_8194041,treino
LA_E_8194085,treino
LA_E_8194096,treino
LA_E_8194240,treino
LA_E_8194290,treino
LA_E_8194300,treino
LA_E_8194312,treino
LA_E_8194365,teste
LA_E_8194378,treino
LA_E_8194479,validacao
LA_E_8194534,treino
LA_E_8194538,validacao
LA_E_8194553,treino
LA_E_8194583,treino
LA_E_8194640,treino
LA_E_8194644,teste
LA_E_8194682,teste
LA_E_8194747,validacao
LA_E_8194795,treino
LA_E_8194907,teste
LA_E_8194926,treino
LA_E_8194973,validacao
LA_E_8194988,treino
LA_E_8195010,validacao
LA_E_8195062,teste
LA_E_8195082,treino
LA_E_8195132,treino
LA_E_8195195,treino
LA_E_8195232,teste
LA_E_8195305,treino
LA_E_8195313,validacao
LA_E_8195350,treino
LA_E_8195400,teste
LA_E_8195418,treino
LA_E_8195526,treino
LA_E_8195637,validacao
LA_E_8195641,treino
LA_E_8195745,treino
LA_E_8195747,treino
LA_E_8195796,treino
LA_E_8195811,treino
LA_E_8195962,treino
LA_E_8195973,teste
LA_E_8196016,validacao
LA_E_8196050,treino
LA_E_8196083,treino
LA_E_8196098,treino
LA_E_8196108,treino
LA_E_8196120,treino
LA_E_8196134,treino
LA_E_8196152,treino
LA_E_8196198,treino
LA_E_8196247,teste
LA_E_8196345,treino
LA_E_8196382,validacao
LA_E_8196466,treino
LA_E_8196486,treino
LA_E_8196510,validacao
LA_E_8196660,teste
LA_E_8196666,treino
LA_E_8196691,treino
LA_E_8196877,teste
LA_E_8196993,treino
LA_E_8197067,teste
LA_E_8197164,teste
LA_E_8197183,treino
LA_E_8197256,treino
LA_E_8197302,teste
LA_E_8197338,teste
LA_E_8197491,treino
LA_E_8197516,treino
LA_E_8197567,treino
LA_E_8197580,validacao
LA_E_8197628,treino
LA_E_8197642,treino
LA_E_8197690,validacao
LA_E_8197826,teste
LA_E_8197843,treino
LA_E_8197923,teste
LA_E_8198000,treino
LA_E_8198024,treino
LA_E_8198056,treino
LA_E_8198101,treino
LA_E_8198146,treino
LA_E_8198170,treino
LA_E_8198396,teste
LA_E_8198409,treino
LA_E_8198414,treino
LA_E_8198519,teste
LA_E_8198605,treino
LA_E_8198625,treino
LA_E_8198634,treino
LA_E_8198823,treino
LA_E_8198836,treino
LA_E_8199153,treino
LA_E_8199322,treino
LA_E_8199362,treino
LA_E_8199408,validacao
LA_E_8199444,treino
LA_E_8199554,treino
LA_E_8199557,treino
LA_E_8199665,treino
LA_E_8199716,treino
LA_E_8199922,treino
LA_E_8199928,treino
LA_E_8199957,validacao
LA_E_8200182,treino
LA_E_8200314,treino
LA_E_8200316,teste
LA_E_8200352,validacao
LA_E_8200373,treino
LA_E_8200384,teste
LA_E_8200409,treino
LA_E_8200453,treino
LA_E_8200478,treino
LA_E_8200560,treino
LA_E_8200572,treino
LA_E_8200579,treino
LA_E_8200775,treino
LA_E_8200780,treino
LA_E_8200822,treino
LA_E_8200849,treino
LA_E_8200858,treino
LA_E_8200924,treino
LA_E_8200945,validacao
LA_E_8200975,treino
LA_E_8200996,treino
LA_E_8201127,treino
LA_E_8201205,treino
LA_E_8201219,teste
LA_E_8201222,teste
LA_E_8201292,treino
LA_E_8201303,validacao
LA_E_8201332,validacao
LA_E_8201373,treino
LA_E_8201419,treino
LA_E_8201424,validacao
LA_E_8201463,validacao
LA_E_8201477,treino
LA_E_8201498,treino
LA_E_8201658,treino
LA_E_8201660,treino
LA_E_8201775,treino
LA_E_8201815,treino
LA_E_8201995,validacao
LA_E_8202021,validacao
LA_E_8202030,treino
LA_E_8202307,treino
LA_E_8202330,treino
LA_E_8202344,treino
LA_E_8202440,treino
LA_E_8202543,treino
LA_E_8202544,teste
LA_E_8202555,teste
LA_E_8202569,treino
LA_E_8202621,treino
LA_E_8202634,treino
LA_E_8202645,treino
LA_E_8202683,teste
LA_E_8202777,treino
LA_E_8202806,treino
LA_E_8202828,treino
LA_E_8202877,treino
LA_E_8202886,treino
LA_E_8203043,treino
LA_E_8203102,validacao
LA_E_8203317,teste
LA_E_8203391,treino
LA_E_8203414,treino
LA_E_8203420,validacao
LA_E_8203494,treino
LA_E_8203554,teste
LA_E_8203573,treino
LA_E_8203626,treino
LA_E_8203683,treino
LA_E_8203699,treino
LA_E_8203790,treino
LA_E_8203898,treino
LA_E_8203908,validacao
LA_E_8203912,validacao
LA_E_8203914,validacao
LA_E_8203927,treino
LA_E_8203971,teste
LA_E_8204016,treino
LA_E_8204025,treino
LA_E_8204036,treino
LA_E_8204069,treino
LA_E_8204085,treino
LA_E_8204094,treino
LA_E_8204115,treino
LA_E_8204187,teste
LA_E_8204202,treino
LA_E_8204216,treino
LA_E_8204289,validacao
LA_E_8204379,treino
LA_E_8204410,treino
LA_E_8204417,treino
LA_E_8204423,treino
LA_E_8204536,validacao
LA_E_8204724,treino
LA_E_8204778,validacao
LA_E_8204799,treino
LA_E_8204920,treino
LA_E_8204931,treino
LA_E_8204991,validacao
LA_E_8205016,validacao
LA_E_8205018,treino
LA_E_8205029,teste
LA_E_8205042,teste
LA_E_8205103,teste
LA_E_8205139,teste
LA_E_8205152,treino
LA_E_8205174,treino
LA_E_8205261,treino
LA_E_8205283,validacao
LA_E_8205303,treino
LA_E_8205334,treino
LA_E_8205443,treino
LA_E_8205448,treino
LA_E_8205455,treino
LA_E_8205508,treino
LA_E_8205558,treino
LA_E_8205565,treino
LA_E_8205575,treino
LA_E_8205590,treino
LA_E_8205624,treino
LA_E_8205634,treino
LA_E_8205720,treino
LA_E_8205783,treino
LA_E_8205843,treino
LA_E_8205908,validacao
LA_E_8205911,treino
LA_E_8206091,teste
LA_E_8206164,treino
LA_E_8206193,treino
LA_E_8206259,treino
LA_E_8206289,treino
LA_E_8206389,treino
LA_E_8206392,treino
LA_E_8206416,treino
LA_E_8206417,treino
LA_E_8206482,treino
LA_E_8206484,teste
LA_E_8206500,treino
LA_E_8206504,validacao
LA_E_8206530,treino
LA_E_8206592,validacao
LA_E_8206721,treino
LA_E_8206770,teste
LA_E_8206790,treino
LA_E_8206825,treino
LA_E_8206834,validacao
LA_E_8206947,teste
LA_E_8206988,treino
LA_E_8207156,treino
LA_E_8207184,validacao
LA_E_8207215,treino
LA_E_8207239,treino
LA_E_8207247,treino
LA_E_8207272,treino
LA_E_8207283,teste
LA_E_8207347,treino
LA_E_8207363,treino
LA_E_8207390,treino
LA_E_8207411,treino
LA_E_8207447,treino
LA_E_8207481,treino
LA_E_8207490,treino
LA_E_8207579,validacao
LA_E_8207805,treino
LA_E_8207848,treino
LA_E_8207864,treino
LA_E_8207889,treino
LA_E_8208034,validacao
LA_E_8208072,treino
LA_E_8208104,validacao
LA_E_8208120,treino
LA_E_8208126,teste
LA_E_8208195,validacao
LA_E_8208208,teste
LA_E_8208256,treino
LA_E_8208309,treino
LA_E_8208312,validacao
LA_E_8208318,treino
LA_E_8208371,treino
LA_E_8208411,treino
LA_E_8208455,treino
LA_E_8208469,teste
LA_E_8208625,treino
LA_E_8208705,validacao
LA_E_8208727,validacao
LA_E_8208833,teste
LA_E_8208897,teste
LA_E_8208906,treino
LA_E_8208908,treino
LA_E_8208915,treino
LA_E_8209139,teste
LA_E_8209168,treino
LA_E_8209195,treino
LA_E_8209198,treino
LA_E_8209231,treino
LA_E_8209376,teste
LA_E_8209387,treino
LA_E_8209534,validacao
LA_E_8209659,treino
LA_E_8209687,treino
LA_E_8209801,treino
LA_E_8209860,treino
LA_E_8209887,treino
LA_E_8209892,treino
LA_E_8209944,teste
LA_E_8209949,treino
LA_E_8209966,treino
LA_E_8209975,treino
LA_E_8210066,treino
LA_E_8210115,validacao
LA_E_8210135,teste
LA_E_8210152,treino
LA_E_8210159,treino
LA_E_8210205,teste
LA_E_8210230,treino
LA_E_8210260,treino
LA_E_8210275,treino
LA_E_8210365,teste
LA_E_8210394,validacao
LA_E_8210605,teste
LA_E_8210651,teste
LA_E_8210663,treino
LA_E_8210683,treino
LA_E_8210703,treino
LA_E_8210705,treino
LA_E_8210709,treino
LA_E_8210764,validacao
LA_E_8210819,treino
LA_E_8210822,treino
LA_E_8210832,treino
LA_E_8210947,treino
LA_E_8210952,validacao
LA_E_8210953,treino
LA_E_8210960,validacao
LA_E_8210996,treino
LA_E_8211014,validacao
LA_E_8211046,validacao
LA_E_8211087,treino
LA_E_8211277,treino
LA_E_8211282,treino
LA_E_8211301,treino
LA_E_8211384,teste
LA_E_8211435,treino
LA_E_8211595,treino
LA_E_8211636,validacao
LA_E_8211668,validacao
LA_E_8211774,treino
LA_E_8211838,treino
LA_E_8211858,treino
LA_E_8211918,validacao
LA_E_8211941,treino
LA_E_8211946,teste
LA_E_8211969,validacao
LA_E_8212042,teste
LA_E_8212105,treino
LA_E_8212136,teste
LA_E_8212143,teste
LA_E_8212224,validacao
LA_E_8212271,treino
LA_E_8212374,treino
LA_E_8212378,validacao
LA_E_8212405,validacao
LA_E_8212533,treino
LA_E_8212538,treino
LA_E_8212594,teste
LA_E_8212675,treino
LA_E_8212884,treino
LA_E_8212897,validacao
LA_E_8212902,treino
LA_E_8212921,teste
LA_E_8212937,teste
LA_E_8212946,validacao
LA_E_8212952,treino
LA_E_8212969,treino
LA_E_8212980,treino
LA_E_8213032,treino
LA_E_8213064,validacao
LA_E_8213071,treino
LA_E_8213077,treino
LA_E_8213112,validacao
LA_E_8213311,validacao
LA_E_8213333,validacao
LA_E_8213377,treino
LA_E_8213398,treino
LA_E_8213461,treino
LA_E_8213573,treino
LA_E_8213580,treino
LA_E_8213646,treino
LA_E_8213702,treino
LA_E_8213731,treino
LA_E_8213808,treino
LA_E_8213814,treino
LA_E_8213848,treino
LA_E_8213920,treino
LA_E_8213967,treino
LA_E_8213983,treino
LA_E_8214002,treino
LA_E_8214028,teste
LA_E_8214032,treino
LA_E_8214033,treino
LA_E_8214114,treino
LA_E_8214185,treino
LA_E_8214194,treino
LA_E_8214301,treino
LA_E_8214374,validacao
LA_E_8214401,validacao
LA_E_8214415,teste
LA_E_8214603,treino
LA_E_8214658,treino
LA_E_8214663,treino
LA_E_8214678,validacao
LA_E_8214709,treino
LA_E_8214832,treino
LA_E_8214837,treino
LA_E_8214869,teste
LA_E_8214909,treino
LA_E_8214935,validacao
LA_E_8214970,treino
LA_E_8215018,treino
LA_E_8215061,validacao
LA_E_8215106,validacao
LA_E_8215131,validacao
LA_E_8215150,treino
LA_E_8215243,teste
LA_E_8215360,validacao
LA_E_8215418,treino
LA_E_8215465,treino
LA_E_8215588,teste
LA_E_8215715,treino
LA_E_8215746,teste
LA_E_8215769,treino
LA_E_8215839,treino
LA_E_8215900,treino
LA_E_8215904,treino
LA_E_8215941,treino
LA_E_8215994,teste
LA_E_8215996,treino
LA_E_8216046,treino
LA_E_8216098,treino
LA_E_8216116,treino
LA_E_8216161,treino
LA_E_8216243,treino
LA_E_8216255,treino
LA_E_8216296,treino
LA_E_8216457,treino
LA_E_8216528,treino
LA_E_8216663,treino
LA_E_8216680,teste
LA_E_8216709,treino
LA_E_8216739,teste
LA_E_8216804,treino
LA_E_8216862,treino
LA_E_8216866,treino
LA_E_8216896,treino
LA_E_8217043,treino
LA_E_8217197,validacao
LA_E_8217201,validacao
LA_E_8217204,treino
LA_E_8217268,teste
LA_E_8217271,treino
LA_E_8217325,teste
LA_E_8217333,treino
LA_E_8217355,treino
LA_E_8217388,teste
LA_E_8217419,treino
LA_E_8217435,treino
LA_E_8217518,validacao
LA_E_8217574,treino
LA_E_8217610,teste
LA_E_8217703,teste
LA_E_8217777,treino
LA_E_8217784,treino
LA_E_8217850,treino
LA_E_8217908,validacao
LA_E_8217990,treino
LA_E_8218082,treino
LA_E_8218118,treino
LA_E_8218161,validacao
LA_E_8218182,treino
LA_E_8218193,treino
LA_E_8218220,treino
LA_E_8218342,treino
LA_E_8218442,teste
LA_E_8218471,teste
LA_E_8218481,teste
LA_E_8218529,treino
LA_E_8218570,treino
LA_E_8218585,treino
LA_E_8218588,treino
LA_E_8218630,treino
LA_E_8218634,treino
LA_E_8218710,treino
LA_E_8218731,treino
LA_E_8218797,teste
LA_E_8218823,treino
LA_E_8218833,treino
LA_E_8218834,treino
LA_E_8218901,treino
LA_E_8218932,treino
LA_E_8219003,treino
LA_E_8219058,treino
LA_E_8219068,treino
LA_E_8219151,treino
LA_E_8219189,treino
LA_E_8219241,treino
LA_E_8219291,treino
LA_E_8219310,treino
LA_E_8219372,teste
LA_E_8219394,treino
LA_E_8219401,validacao
LA_E_8219492,teste
LA_E_8219631,treino
LA_E_8219644,teste
LA_E_8219704,treino
LA_E_8219752,treino
LA_E_8219759,treino
LA_E_8219799,treino
LA_E_8219821,treino
LA_E_8219854,teste
LA_E_8219880,treino
LA_E_8219996,treino
LA_E_8220027,treino
LA_E_8220030,treino
LA_E_8220038,treino
LA_E_8220097,treino
LA_E_8220140,teste
LA_E_8220223,teste
LA_E_8220266,treino
LA_E_8220398,teste
LA_E_8220403,treino
LA_E_8220410,treino
LA_E_8220474,treino
LA_E_8220508,validacao
LA_E_8220634,treino
LA_E_8220644,teste
LA_E_8220729,treino
LA_E_8220747,teste
LA_E_8220912,validacao
LA_E_8221070,treino
LA_E_8221108,teste
LA_E_8221185,treino
LA_E_8221270,treino
LA_E_8221299,treino
LA_E_8221348,treino
LA_E_8221389,treino
LA_E_8221416,treino
LA_E_8221429,validacao
LA_E_8221454,treino
LA_E_8221479,treino
LA_E_8221538,validacao
LA_E_8221560,treino
LA_E_8221562,treino
LA_E_8221568,treino
LA_E_8221644,teste
LA_E_8221662,teste
LA_E_8221715,treino
LA_E_8221730,treino
LA_E_8221748,treino
LA_E_8221819,teste
LA_E_8221881,treino
LA_E_8221906,teste
LA_E_8222024,teste
LA_E_8222038,treino
LA_E_8222060,treino
LA_E_8222108,treino
LA_E_8222145,treino
LA_E_8222340,treino
LA_E_8222418,teste
LA_E_8222443,treino
LA_E_8222454,treino
LA_E_8222536,treino
LA_E_8222615,treino
LA_E_8222619,treino
LA_E_8222640,validacao
LA_E_8222693,teste
LA_E_8222697,treino
LA_E_8222701,treino
LA_E_8222838,validacao
LA_E_8222841,treino
LA_E_8222842,treino
LA_E_8222854,treino
LA_E_8222883,treino
LA_E_8222981,treino
LA_E_8223016,treino
LA_E_8223132,validacao
LA_E_8223143,teste
LA_E_8223204,treino
LA_E_8223208,treino
LA_E_8223217,teste
LA_E_8223291,validacao
LA_E_8223330,treino
LA_E_8223431,teste
LA_E_8223437,treino
LA_E_8223439,treino
LA_E_8223505,treino
LA_E_8223687,treino
LA_E_8223760,treino
LA_E_8224029,teste
LA_E_8224073,treino
LA_E_8224230,teste
LA_E_8224255,treino
LA_E_8224267,treino
LA_E_8224288,treino
LA_E_8224311,treino
LA_E_8224417,validacao
LA_E_8224500,teste
LA_E_8224503,treino
LA_E_8224609,treino
LA_E_8224616,treino
LA_E_8224624,treino
LA_E_8224689,treino
LA_E_8224754,treino
LA_E_8224770,treino
LA_E_8224976,teste
LA_E_8224983,treino
LA_E_8225058,teste
LA_E_8225071,validacao
LA_E_8225088,teste
LA_E_8225182,validacao
LA_E_8225231,teste
LA_E_8225311,treino
LA_E_8225321,teste
LA_E_8225406,treino
LA_E_8225476,treino
LA_E_8225484,teste
LA_E_8225510,treino
LA_E_8225539,treino
LA_E_8225553,teste
LA_E_8225613,treino
LA_E_8225635,treino
LA_E_8225656,treino
LA_E_8225680,teste
LA_E_8225693,treino
LA_E_8225695,treino
LA_E_8225772,validacao
LA_E_8225796,treino
LA_E_8225829,treino
LA_E_8225939,treino
LA_E_8225964,teste
LA_E_8225968,teste
LA_E_8226006,treino
LA_E_8226019,treino
LA_E_8226059,treino
LA_E_8226097,treino
LA_E_8226182,treino
LA_E_8226192,treino
LA_E_8226270,treino
LA_E_8226307,treino
LA_E_8226318,validacao
LA_E_8226333,treino
LA_E_8226367,treino
LA_E_8226402,teste
LA_E_8226535,treino
LA_E_8226537,treino
LA_E_8226548,teste
LA_E_8226559,treino
LA_E_8226567,teste
LA_E_8226611,treino
LA_E_8226623,treino
LA_E_8226654,validacao
LA_E_8226688,teste
LA_E_8226708,treino
LA_E_8226763,treino
LA_E_8226766,treino
LA_E_8226873,treino
LA_E_8226927,treino
LA_E_8226941,treino
LA_E_8226954,treino
LA_E_8227044,treino
LA_E_8227080,teste
LA_E_8227085,teste
LA_E_8227162,treino
LA_E_8227217,treino
LA_E_8227246,treino
LA_E_8227252,treino
LA_E_8227271,treino
LA_E_8227477,treino
LA_E_8227509,treino
LA_E_8227521,treino
LA_E_8227604,treino
LA_E_8227612,treino
LA_E_8227621,treino
LA_E_8227640,treino
LA_E_8227653,treino
LA_E_8227676,treino
LA_E_8227704,treino
LA_E_8227741,validacao
LA_E_8227744,validacao
LA_E_8227768,teste
LA_E_8227774,treino
LA_E_8227853,treino
LA_E_8227895,treino
LA_E_8227923,treino
LA_E_8227928,treino
LA_E_8227932,treino
LA_E_8227954,treino
LA_E_8228052,teste
LA_E_8228055,treino
LA_E_8228057,treino
LA_E_8228069,treino
LA_E_8228124,treino
LA_E_8228231,treino
LA_E_8228296,treino
LA_E_8228325,treino
LA_E_8228356,validacao
LA_E_8228357,treino
LA_E_8228460,treino
LA_E_8228543,treino
LA_E_8228557,treino
LA_E_8228598,treino
LA_E_8228652,treino
LA_E_8228669,teste
LA_E_8228732,treino
LA_E_8228756,treino
LA_E_8228791,treino
LA_E_8228852,treino
LA_E_8228879,teste
LA_E_8228898,treino
LA_E_8228927,teste
LA_E_8228929,treino
LA_E_8228938,treino
LA_E_8228943,treino
LA_E_8228994,treino
LA_E_8228997,treino
LA_E_8229030,teste
LA_E_8229062,treino
LA_E_8229104,teste
LA_E_8229111,treino
LA_E_8229180,treino
LA_E_8229347,treino
LA_E_8229385,treino
LA_E_8229388,treino
LA_E_8229472,treino
LA_E_8229561,treino
LA_E_8229597,treino
LA_E_8229632,treino
LA_E_8229643,treino
LA_E_8229673,treino
LA_E_8229678,treino
LA_E_8229683,validacao
LA_E_8229700,treino
LA_E_8229729,treino
LA_E_8229743,validacao
LA_E_8229787,validacao
LA_E_8229790,treino
LA_E_8229859,treino
LA_E_8229884,validacao
LA_E_8229888,validacao
LA_E_8229908,treino
LA_E_8229938,treino
LA_E_8230034,teste
LA_E_8230040,treino
LA_E_8230088,validacao
LA_E_8230095,treino
LA_E_8230101,teste
LA_E_8230134,treino
LA_E_8230163,validacao
LA_E_8230219,teste
LA_E_8230375,validacao
LA_E_8230397,treino
LA_E_8230494,treino
LA_E_8230627,treino
LA_E_8230645,treino
LA_E_8230720,treino
LA_E_8230980,treino
LA_E_8230981,treino
LA_E_8230984,treino
LA_E_8231017,treino
LA_E_8231018,treino
LA_E_8231136,teste
LA_E_8231265,treino
LA_E_8231290,treino
LA_E_8231301,treino
LA_E_8231332,treino
LA_E_8231337,treino
LA_E_8231343,treino
LA_E_8231344,treino
LA_E_8231383,treino
LA_E_8231401,teste
LA_E_8231429,treino
LA_E_8231549,treino
LA_E_8231588,validacao
LA_E_8231604,treino
LA_E_8231613,treino
LA_E_8231656,treino
LA_E_8231677,treino
LA_E_8231774,teste
LA_E_8231793,treino
LA_E_8231840,teste
LA_E_8231857,teste
LA_E_8231860,treino
LA_E_8231893,treino
LA_E_8231901,treino
LA_E_8231923,treino
LA_E_8232034,treino
LA_E_8232114,treino
LA_E_8232136,treino
LA_E_8232153,treino
LA_E_8232199,treino
LA_E_8232219,validacao
LA_E_8232377,treino
LA_E_8232541,treino
LA_E_8232576,treino
LA_E_8232622,treino
LA_E_8232792,teste
LA_E_8232875,treino
LA_E_8232897,treino
LA_E_8232936,treino
LA_E_8232941,validacao
LA_E_8232945,validacao
LA_E_8233032,treino
LA_E_8233060,treino
LA_E_8233093,treino
LA_E_8233140,teste
LA_E_8233304,treino
LA_E_8233378,teste
